0,1,2,3,4,5
910.0393621921539,642.9556047916412,269.5432171821594,214.83946895599365,203.22748827934265,189.10085034370422
455.8875370025635,311.09252071380615,222.4590940475464,247.75644207000732,237.45000433921814,176.29754042625427
