3.050503255719299589e-01,1.247646007747003766e-01
3.559946921254308894e-01,1.148874102899834077e-01
2.810518572381994207e-01,9.446151014723774830e-02
2.982179183980318005e-01,1.014889136234441297e-01
3.052918729627339678e-01,9.802255552793351367e-02
2.971564898972551272e-01,8.827179769699554368e-02
3.592618974455871195e-01,1.066906616727469892e-01
3.418352942731450184e-01,1.245651229826214568e-01
2.624349306439672791e-01,9.259332158908108179e-02
2.793230591517459893e-01,9.517415770024086064e-02
3.123101987357435050e-01,1.138663668497659903e-01
3.201499711209561672e-01,1.016684632606295186e-01
3.343890641168175692e-01,9.704576130645961585e-02
3.592211777267684814e-01,1.071871887627738329e-01
2.660899195008429308e-01,8.446705700297328645e-02
3.347877681183278886e-01,1.071042412257051935e-01
3.369290150008067974e-01,1.209136447511509060e-01
3.099574439911533252e-01,8.387320127202177455e-02
3.625611643509813464e-01,1.389320648454041018e-01
2.638222920777406610e-01,8.647293055296875752e-02
3.303242964506647450e-01,1.169586385185212435e-01
3.027271592831521918e-01,8.176798280753616588e-02
2.754607423203760397e-01,8.539725034877690413e-02
3.167521215248504940e-01,1.041435053303147312e-01
3.028041749434242647e-01,8.000671909388196168e-02
2.664138010526038713e-01,7.368108979822841909e-02
3.224807613370192505e-01,1.012770355276490925e-01
2.586912074961411623e-01,8.817486015647379993e-02
2.986624343458815223e-01,8.211716231587115611e-02
3.521364073399962380e-01,1.314562157869579029e-01
2.657251215759903751e-01,1.024816297732303177e-01
3.303393381313157739e-01,1.194347806571825488e-01
3.538557021293702864e-01,1.280730089149993145e-01
3.153761675016546473e-01,1.154701432340666661e-01
3.296070504807303569e-01,1.173192397926611924e-01
2.975769850604857436e-01,8.276878356774411416e-02
3.139148494547874257e-01,9.957743492388218542e-02
3.045831042966807289e-01,9.359685804983419732e-02
2.630940927684209951e-01,9.469782779531424333e-02
3.253701972607075943e-01,1.289096351858867173e-01
2.885913470437095341e-01,9.950410817962737631e-02
3.011879729027980845e-01,1.161963723990276920e-01
2.874670388968180168e-01,1.102794983802401485e-01
2.945789491427778795e-01,7.871060990433349780e-02
2.888562544132871612e-01,8.232011725951085546e-02
3.409824401018269890e-01,1.334130128592495579e-01
3.130734097142456318e-01,9.717746331792849468e-02
3.158391032125901776e-01,1.098543430924761727e-01
2.646039983958830000e-01,1.002519529944980170e-01
2.570496308045926437e-01,7.721618197048592258e-02
3.266542662620930959e-01,1.289494094311203209e-01
3.168199341074797171e-01,1.209462120744934088e-01
2.562192038051707699e-01,9.507466469591351055e-02
3.464133517741084800e-01,1.331312011506250170e-01
2.556113942868017963e-01,9.013005129519914560e-02
3.023376461539272753e-01,1.054927595521263223e-01
3.369099241379535092e-01,9.549981107280369752e-02
3.219013865615619197e-01,1.069474494109551033e-01
2.664579110779136673e-01,9.004259788656442109e-02
3.072979177298832965e-01,1.202205354805411658e-01
2.845697316975887015e-01,1.045380877028592864e-01
2.891111408774837410e-01,1.151451729148831177e-01
3.200749270088830700e-01,1.191768389921687016e-01
3.424854576471249024e-01,1.154456017708215404e-01
2.773592758564247251e-01,8.986245843891299545e-02
3.053420250731252450e-01,9.829975750389241540e-02
3.148992498519953553e-01,9.695099338200323380e-02
2.679996753582312152e-01,8.425188492939317264e-02
2.835003968485576564e-01,1.069365369685307821e-01
2.850718032724485762e-01,8.759420943407369986e-02
3.154185802596149446e-01,8.914316272577479938e-02
3.384624998528392714e-01,8.955749217130443141e-02
3.834601764709352212e-01,1.319009381820067106e-01
2.788340681322114545e-01,9.900705883871015189e-02
3.192627006693250502e-01,8.754012208118998328e-02
3.025930067744833085e-01,8.364923983473263047e-02
3.770534725592257219e-01,1.272333266732672552e-01
2.875410012248197922e-01,1.085681385479723565e-01
2.951630100674916823e-01,9.795020839889438669e-02
3.198521833760131772e-01,1.075354195804706925e-01
3.126882328805375977e-01,8.789844848752159656e-02
2.524243310277102248e-01,9.514438795725317644e-02
3.243228593600061549e-01,1.000232703079207697e-01
3.094260635298602957e-01,9.474579880769046225e-02
2.924757759720051364e-01,9.282438528263653454e-02
2.545288548246478211e-01,9.521523326777101004e-02
3.173435659426915856e-01,1.043232563502672905e-01
3.008410419235285072e-01,1.166312404893141974e-01
3.079420924739369458e-01,1.028883731088573450e-01
2.950778772044448939e-01,8.879005920404182961e-02
2.599020930237437299e-01,7.825678136724384393e-02
2.765736043350965345e-01,7.761375197325155739e-02
2.778116342343933121e-01,9.732995386955953232e-02
3.153321854725064100e-01,9.527438787168926448e-02
2.521205273007314229e-01,8.682175572247988193e-02
3.090035552052623480e-01,9.675502112184615477e-02
3.513099270594224333e-01,1.330303816043274800e-01
3.253323129723053042e-01,8.713807625878111640e-02
2.896611693087037809e-01,8.623231286379758054e-02
3.212828348487407060e-01,9.553367166477802486e-02
3.792968913630965222e-01,1.095558830460763300e-01
3.211943444119173541e-01,1.042859131241346549e-01
3.078301258978143329e-01,8.837663462860119445e-02
2.730167946951917446e-01,9.839114188559325291e-02
2.830038907074376997e-01,8.075672584843264501e-02
2.784613164293835430e-01,8.037393599869191441e-02
3.180596374338733323e-01,1.018132061944683892e-01
3.220911700245482900e-01,1.260581649390514758e-01
2.727229114252837094e-01,8.086280815511631692e-02
2.927126648902378947e-01,1.102882003021222190e-01
2.549325156789919444e-01,7.990976450995578018e-02
3.328773060488627866e-01,1.339944334278945215e-01
3.559609616111210073e-01,1.259646570827606671e-01
3.133864759227426022e-01,1.041029820436013137e-01
2.827930740338702731e-01,8.357884258517808695e-02
3.377083523836053036e-01,1.155396435641267983e-01
2.847012551892897370e-01,1.102240882235987207e-01
2.833198249470392227e-01,8.222177461923757535e-02
2.812479069758386796e-01,7.696314158009233408e-02
2.512759588503955532e-01,7.871202795595227952e-02
2.870342842894088586e-01,8.001291053478683246e-02
2.900198765745966023e-01,9.679823031439702130e-02
3.583713925642718623e-01,1.091624474301020331e-01
3.203952356982748828e-01,9.985159737635325439e-02
2.744826267822670918e-01,1.096692023787894932e-01
3.611539672659623834e-01,1.220292911183282480e-01
3.265452375356290293e-01,9.531765367150804580e-02
2.525168072452541046e-01,8.303285111307694144e-02
3.371953731738800975e-01,8.777223970590657121e-02
2.567051952812240967e-01,7.794989571752720947e-02
3.388142352240491872e-01,1.289759317770161062e-01
3.291413398729388096e-01,1.203488371070089297e-01
3.260482014355057800e-01,1.070434802983498968e-01
2.877446363094501303e-01,1.067698139767160465e-01
2.859555233967306376e-01,1.010538288233273907e-01
2.769646452722148711e-01,7.448785356547973913e-02
3.864841701731082102e-01,1.367971927844739977e-01
3.206642565773314413e-01,9.750229364543326616e-02
2.916539989243865927e-01,9.037293229137700890e-02
3.002878891002627171e-01,1.147890408031017329e-01
3.097049803956798408e-01,8.906162126104580357e-02
3.022156969668063908e-01,8.013368090349297368e-02
2.909311155884453104e-01,7.736115329629751625e-02
3.351761486594403983e-01,9.045813496767045325e-02
2.562179349315185650e-01,8.349260078959384879e-02
2.937280858890864987e-01,8.776287672819338415e-02
2.722301871094300885e-01,8.143214743769505715e-02
3.655435864131454937e-01,1.342113653993570188e-01
2.843097506399310248e-01,9.016867065218034383e-02
3.491796267113642105e-01,1.194078079812526949e-01
2.794223466858201665e-01,9.054401492180472188e-02
2.933977237569207475e-01,1.066956874871553690e-01
2.940306435955207243e-01,1.199702514254979840e-01
3.193608026745127226e-01,1.214669375388395950e-01
3.025976866894751205e-01,9.257102148161780453e-02
3.055910201349485433e-01,1.091204222006825070e-01
3.329887880012250556e-01,8.827752540326654074e-02
3.198812067155328287e-01,8.192010180049463797e-02
2.909326712467464326e-01,1.108067713517208314e-01
3.377407730419250687e-01,1.068670704632208451e-01
2.775504436210117221e-01,9.313592230232406455e-02
3.085360767007550020e-01,1.207497195608514262e-01
3.234228797918966558e-01,1.258531129084074496e-01
2.940080430050341365e-01,8.495681997675570696e-02
2.545487724150212183e-01,9.113581193489594945e-02
2.981095260820036952e-01,1.154208189066784768e-01
3.217910556207704831e-01,1.024906949645539023e-01
3.225212423189413036e-01,9.616817917496056634e-02
3.178245098469416052e-01,8.740569402323059012e-02
3.625019371128110346e-01,1.330596221717871841e-01
2.693572532468673231e-01,9.763147589026976991e-02
2.674195859996008062e-01,8.515671230109363166e-02
2.675501854134234581e-01,8.851710934867054736e-02
3.057422668317320569e-01,9.264003436040621486e-02
2.744639181483213841e-01,8.366734504449167831e-02
2.873953742171378445e-01,1.022471928585449580e-01
3.017869624122954120e-01,1.229409562297503339e-01
2.561443020692817929e-01,8.584347769576247678e-02
3.314357310117045929e-01,1.148451945725627726e-01
3.253480274448758425e-01,9.461802338285213443e-02
2.950339146308074700e-01,9.568691371471338414e-02
3.531750069016857396e-01,1.354270104063067526e-01
3.194337727201829180e-01,8.141320077991351378e-02
2.703408755340369063e-01,9.124275982694077247e-02
2.976941896141655497e-01,1.057747816660088019e-01
2.946606188094260115e-01,8.012619481248467457e-02
2.864764601150704970e-01,9.346256978104458546e-02
3.186348765533350558e-01,8.831456508700040453e-02
3.745334219893379779e-01,1.317929946398704866e-01
2.994045898301637698e-01,9.612358165574794167e-02
3.671579363322385325e-01,1.119419159695269200e-01
3.251944080321566011e-01,9.703194874505770284e-02
3.205717103820579506e-01,1.032316759323536615e-01
3.549850531843194990e-01,1.186033547088649609e-01
3.036113347412290331e-01,9.114622954391829457e-02
3.085073769993976756e-01,9.092462831978330440e-02
3.471443291305784662e-01,1.190804317748438562e-01
3.395192067153252613e-01,1.053001517158850681e-01
2.872739184746223584e-01,8.049738954986163098e-02
3.815587752779225905e-01,1.333975701905636413e-01
3.684620656267869609e-01,1.149618420192331514e-01
3.349497034893924030e-01,1.072107615922230361e-01
3.607671284862873917e-01,1.081294002286823097e-01
2.879946157851125399e-01,1.043587860250146937e-01
3.024348002480666264e-01,8.812421272106074621e-02
2.532396132299876146e-01,7.944322814471205252e-02
3.768054937766423529e-01,1.397781803763598896e-01
2.886712887966596530e-01,8.507812901741725053e-02
2.883281317476978356e-01,9.056919567414795091e-02
2.596838137403247315e-01,7.569889539414921542e-02
2.635691146344355529e-01,7.465585741960845123e-02
3.733880981852392145e-01,1.442134766232560372e-01
3.452383102541186632e-01,1.245402377882151579e-01
3.311231500195678801e-01,1.005338148877371329e-01
3.025720620888852630e-01,1.132658712976370718e-01
3.163755553681877886e-01,9.025973449968274775e-02
3.433310250869930913e-01,1.174990509945462863e-01
2.629467703051218130e-01,9.137991525201902276e-02
3.424262860014792853e-01,1.059694621121057279e-01
3.158607303945659139e-01,1.199758668291487224e-01
3.037773145031670285e-01,1.178681261768405458e-01
2.809789751912048494e-01,8.493230881661158194e-02
3.840502564854343936e-01,1.294670071289291680e-01
2.794497059467203615e-01,1.041890427930584201e-01
3.762485457260919541e-01,1.454407214417632321e-01
3.143934339470328965e-01,1.026152346573741270e-01
2.951644840123633928e-01,8.972311322562341596e-02
3.136782455836624739e-01,9.431466822607216527e-02
2.669398913204797941e-01,8.039423983121952999e-02
3.458694868527053545e-01,9.670049363473214032e-02
3.302821796635688201e-01,1.192534621444217291e-01
3.511190599944102320e-01,1.139413265287919641e-01
2.635575887813043638e-01,1.015318709361469895e-01
3.169560306607138722e-01,8.724710960148032712e-02
2.949096942964324897e-01,8.453012703745350909e-02
3.439214023241033980e-01,9.363304280958817394e-02
2.875041718596917373e-01,7.710613647262838655e-02
2.586642926858992997e-01,8.642202129837633917e-02
2.548514587397459064e-01,9.010859414376409804e-02
3.314892316521804716e-01,1.057707955608778866e-01
3.236196750645467524e-01,9.333293846921696113e-02
3.285290821208803891e-01,1.190804550338356305e-01
3.621367204961925546e-01,1.319280186593792814e-01
3.088950562430131108e-01,9.215115194537129573e-02
3.100474202216383368e-01,8.334162141300341387e-02
2.748137277874826423e-01,7.856101253859484879e-02
2.656568423176327021e-01,7.609304183603329830e-02
3.408014263546574329e-01,1.124414486483573811e-01
2.903392189286426728e-01,7.695709011378369657e-02
3.550013269343120781e-01,1.129312465468817611e-01
3.200249869167915429e-01,8.745929145107783631e-02
3.471405260050678954e-01,1.262622473089219099e-01
2.980085989356241472e-01,1.062186405315495852e-01
2.999072209839125369e-01,1.223174822542720391e-01
3.021223048307635772e-01,1.007417154851486668e-01
3.240033457259569594e-01,1.125527037026701760e-01
3.145861077698435260e-01,1.015784457955957176e-01
2.925825323543560508e-01,1.168822737309637705e-01
3.329308684125044659e-01,1.297441566781028510e-01
2.717558735543110227e-01,8.809528261620611089e-02
2.775695714930992430e-01,1.010827729032779954e-01
3.270901383561785059e-01,1.067967304175656412e-01
2.916360582799130130e-01,1.033279261304653474e-01
2.667907395428688599e-01,9.077097811402874694e-02
2.969860247156900224e-01,8.338779274083195359e-02
3.504260828701838415e-01,1.093666380890860879e-01
3.579981922108758652e-01,9.792961272761689651e-02
3.221585258691484488e-01,9.075643845478713334e-02
3.590316655012293356e-01,1.182760116363991004e-01
3.613943699314261515e-01,1.079118787525092521e-01
3.006455715722049504e-01,9.747749681581013848e-02
3.278478136148998967e-01,9.541115461519107666e-02
2.949934109036264074e-01,1.104639334888572744e-01
3.098167504978137643e-01,1.186939292967340576e-01
3.561781783071732987e-01,1.040959544803847364e-01
2.877023673942123438e-01,1.064583625087468649e-01
2.732822042938263252e-01,9.752130731672875585e-02
2.869091259554977791e-01,9.299389560180430780e-02
3.100883947813186103e-01,9.092221865585961571e-02
2.533638853001207170e-01,7.866294319906447230e-02
3.326404305965198760e-01,1.176790184911204323e-01
3.463500132835417022e-01,1.144343131358021293e-01
2.593059967678894018e-01,9.029482005625782959e-02
3.186671616118778028e-01,1.159449663156249533e-01
3.177607995858344747e-01,9.205500354223153381e-02
2.997898550115972172e-01,8.090742849459779673e-02
2.958436347442288672e-01,8.790023643556668653e-02
3.010733613631739747e-01,8.433822784379689519e-02
3.755602919589955402e-01,1.437952534423741213e-01
3.344056631444654037e-01,1.114229041765986417e-01
3.151576480379397749e-01,1.280096211435119702e-01
3.558510702540079729e-01,1.406694985120599539e-01
3.181427937518468974e-01,1.060274361398879511e-01
3.486227307683761878e-01,1.023401378431850195e-01
3.731566813108876945e-01,1.182070689140051478e-01
3.648586410520103240e-01,1.061239310285355952e-01
3.162037362800744211e-01,1.232883938273009461e-01
2.806648905766340740e-01,8.573872352884319425e-02
3.038753599684458351e-01,1.072095261441065595e-01
2.968714910300624954e-01,1.126374012745397363e-01
2.800178676225968388e-01,1.105973223510756803e-01
3.150364414521669154e-01,1.247143326689831577e-01
2.655537175390989546e-01,7.379114726749581854e-02
3.512651465137860973e-01,1.346887117545023937e-01
3.564023828660770610e-01,9.530132460167622943e-02
2.832361974114308567e-01,7.773828043972239032e-02
3.438526908725992870e-01,9.499730765357121409e-02
3.247216839049546500e-01,1.045275738549765465e-01
3.303500268579436239e-01,8.804403544971074747e-02
2.921112844919936946e-01,1.073386936969615013e-01
3.281059749186914232e-01,1.158993461234884698e-01
3.034996684844862846e-01,8.425204168389233139e-02
3.853964753650694908e-01,1.264955839706698171e-01
2.854207288253666208e-01,9.985452223532999272e-02
2.858096447726367062e-01,1.049990467124733706e-01
3.012905411051357563e-01,1.052256028298986928e-01
2.972296617806515218e-01,9.063998735496084369e-02
2.695063822580210378e-01,7.419842332694170928e-02
3.531933563456471359e-01,1.130376225674963181e-01
2.848987180064098124e-01,9.525191033894842008e-02
3.673997125532487695e-01,1.301625016686289993e-01
3.636099196177350334e-01,1.306050655299359486e-01
2.908093848826799332e-01,1.056059197701300773e-01
2.819235606077863943e-01,8.073539410208259437e-02
3.007652224592493040e-01,8.683219265347466576e-02
2.673823447548606125e-01,7.750645067647801700e-02
2.983061147978691152e-01,9.771150986609376810e-02
2.725955418141638997e-01,7.874540181808331596e-02
3.136118824596100807e-01,1.062535274002603808e-01
3.545217730028373260e-01,1.117182588257155385e-01
2.740147361535861803e-01,8.863806300825044504e-02
2.813962148382066486e-01,8.836586600064624819e-02
3.028276844309055194e-01,1.079501110644491418e-01
3.264145849740349714e-01,1.130440688749840134e-01
3.453044746239253282e-01,1.307342254351201161e-01
3.400796842819160393e-01,9.239517039380545915e-02
2.559028765007849149e-01,7.603843826334284739e-02
3.269928510435183844e-01,9.316910248281681795e-02
3.810929506690721724e-01,1.443108991527393692e-01
3.882222249608149878e-01,1.282304567520871352e-01
3.010512125503237435e-01,8.692460511660261846e-02
2.612636023490045867e-01,7.453364405805633364e-02
3.519854511140353415e-01,1.311738208377365156e-01
2.684012903329680011e-01,9.130733633562823637e-02
3.033705257554907275e-01,1.030569040327394964e-01
2.863358036070313695e-01,1.118857504827954624e-01
2.592051481756910136e-01,1.012525549244775169e-01
3.595777262479982750e-01,1.411947799504341960e-01
3.010946453332716266e-01,9.142590443171288994e-02
3.109185979083239904e-01,1.236394993311448476e-01
2.809517801062821896e-01,1.034811164551103502e-01
3.370691572148050708e-01,1.035602869340624954e-01
3.391168122231449367e-01,1.279361537965963969e-01
3.093948421350835587e-01,1.149681280760750657e-01
3.354414334727404134e-01,1.292591687441341231e-01
3.247049026089029455e-01,1.022708054633164332e-01
2.604752800202386198e-01,7.975733343932596420e-02
3.219326999012349644e-01,9.113232248086119980e-02
3.302715457885534445e-01,1.047759551082212137e-01
3.678144346420397226e-01,1.364956770030026079e-01
2.587437627227334169e-01,8.988122766839880262e-02
2.860101863040829806e-01,1.053634774291440646e-01
2.731948651493638636e-01,9.707192602716022134e-02
3.432788397757045584e-01,1.314619433652164104e-01
3.426553023612105009e-01,1.270948974828051692e-01
3.010258311507531537e-01,8.263749078783015622e-02
3.137139932086914773e-01,1.235556243132664433e-01
3.500119475181748263e-01,1.052890910921095019e-01
2.875693433962202006e-01,1.110082600398232949e-01
3.360207883364159098e-01,1.116881059632030271e-01
3.069672035130360244e-01,9.399309655432233623e-02
2.708781797722967233e-01,8.627084750288613324e-02
2.778187436490366369e-01,8.491639897076788679e-02
3.445080948640947827e-01,1.062060821894365015e-01
3.078074841667035044e-01,1.093316227866316381e-01
2.621868713695497677e-01,9.579699122543192114e-02
2.989802426929334955e-01,9.767652927875335178e-02
3.258575581034676150e-01,1.217770408576787505e-01
3.510016500424396058e-01,9.355404456929267143e-02
3.144750555796928526e-01,9.565815607445327107e-02
2.838859781889138123e-01,7.615806101827875263e-02
3.201180358670753234e-01,9.930800800257236216e-02
3.504833412624476785e-01,1.027629798081993173e-01
3.050496062502079386e-01,8.943879454821938857e-02
3.843276945783256071e-01,1.231733053759482832e-01
3.274823624373694453e-01,1.133833195383969761e-01
2.780407073366544246e-01,1.046529841415670542e-01
2.633884007417268691e-01,9.502885039335801087e-02
2.749603434066474894e-01,1.022384613916904605e-01
3.016804355623687872e-01,8.424702923792995457e-02
3.775034028107867035e-01,1.204021311843700426e-01
3.322437088402418470e-01,8.591636845811445600e-02
2.994164817635490139e-01,1.050437001748256577e-01
2.737068738526144962e-01,1.031612147007540808e-01
3.142848772336886976e-01,1.134627030673508175e-01
3.228823660249173222e-01,1.154412629859677825e-01
3.934915959096511040e-01,1.246546240928898541e-01
3.344450725877796682e-01,9.601868494014131894e-02
3.262503057931537831e-01,1.053324595057282959e-01
3.271145182677963614e-01,1.004196526214901769e-01
3.489310275365059000e-01,1.232545734909751556e-01
2.894814574328828383e-01,8.932485548850603585e-02
3.158085917316477143e-01,1.043666563785182050e-01
2.942391711183239833e-01,8.106539301865170466e-02
2.993282475577096480e-01,9.184251902018794600e-02
2.808873457426596665e-01,1.022677645552434317e-01
2.936914026886506823e-01,9.046460326125800588e-02
3.120342009212789813e-01,1.000384523960707178e-01
2.760222515642922203e-01,1.002559398458862522e-01
3.156128494318797828e-01,1.179756033369554896e-01
3.052212916997807945e-01,8.230463616007677174e-02
3.442703470253226650e-01,1.146522815003312434e-01
3.204375184518851172e-01,1.098001414265957487e-01
3.235918815147016958e-01,1.278695176647435261e-01
3.703234389066600851e-01,1.358451618689420770e-01
3.366907866949268580e-01,1.216968430085173108e-01
3.521533983173309457e-01,1.184930550905194946e-01
2.721497428067968238e-01,1.059677396688444712e-01
3.219694734843646655e-01,9.574189312383010741e-02
3.009856524696445934e-01,1.035824535135082686e-01
2.919125322834147385e-01,8.471010811545648389e-02
2.822461495235043527e-01,1.105185734091231747e-01
3.061789129754666217e-01,9.516390520329100211e-02
2.708619998166401088e-01,9.251101181986556843e-02
2.945050389780338174e-01,8.764209559731483967e-02
2.978667222649916124e-01,1.116709787869369780e-01
3.087595838775140100e-01,9.712682240132616829e-02
3.354818647664494224e-01,1.224674076602807749e-01
2.873681019004756254e-01,1.064687520065238091e-01
3.226834440820743333e-01,8.801878867943740969e-02
2.861365178561563472e-01,8.081038454011903183e-02
3.147065980089068238e-01,9.381785891014331191e-02
2.853842444852765503e-01,9.452723612692359723e-02
3.146789854431970568e-01,1.151046725496791961e-01
3.248170695241672790e-01,8.629805221768617474e-02
3.107498216604062113e-01,1.094074654453825179e-01
3.536380629873659420e-01,1.020349219736639002e-01
2.706797812789691338e-01,8.487571281878582286e-02
3.238063867102886628e-01,9.161607246073759370e-02
2.856916486827044688e-01,7.887140908142854789e-02
3.328707491872932023e-01,1.009443759968243204e-01
3.185409020110809841e-01,1.096852595563840016e-01
2.830153520096519992e-01,7.787087116289312383e-02
3.345116664262703932e-01,1.192274476610356154e-01
3.451210963520008335e-01,1.319961263821527175e-01
2.961604391635623834e-01,9.741907215616896210e-02
2.932735639307037512e-01,9.070548557723898120e-02
3.272356917860185233e-01,1.187675359675924164e-01
2.995420043526790255e-01,1.108951442641104845e-01
2.808982741083997925e-01,8.784227801455339601e-02
3.616595667288210469e-01,1.285211008663983134e-01
2.950900561622201712e-01,9.998704526494661682e-02
3.007615858742704318e-01,1.045799728588006211e-01
3.188286203527033180e-01,1.255076705373823487e-01
3.333625011167402064e-01,1.240232762749397810e-01
2.942348133128140919e-01,8.468006262529462203e-02
2.584116492514380026e-01,9.991274543176384415e-02
2.543952580910245342e-01,7.718567985946794829e-02
2.725554612128350818e-01,8.967993131440489540e-02
2.696361046629546232e-01,7.333493130872958954e-02
3.557081040988148146e-01,9.928890249804971091e-02
3.259970250358624200e-01,8.606871674437800712e-02
3.644987145677830997e-01,1.282503135761798863e-01
2.843828381074423040e-01,1.104462613759031736e-01
3.562237768013076789e-01,1.215960747758331878e-01
3.380272706366340696e-01,9.023676382916964722e-02
