9.334651885203775201e-01,2.365084348075595866e+00,3.502041711879468000e+00,4.159159632048769595e+00
8.955028069786550304e-01,3.087042339815732728e+00,5.016723778540257861e+00,-4.129752603208384443e+00
8.406082303687560930e-01,2.547322364967516073e+00,1.895621051174273486e+00,2.101372008162210037e-01
1.025023229977489514e+00,2.757696855272985914e+00,4.012066418744359098e+00,5.448350753196624652e+00
9.657615867222494321e-01,3.009252656329565845e+00,1.950482162856946644e+00,5.747498961759600178e+00
9.800161300729723912e-01,2.330876824749383402e+00,4.534460122456876796e+00,6.753514786845520312e+00
9.938706327397242024e-01,3.122752498036553526e+00,5.529019422632383218e+00,3.350678417817738897e+00
9.133491013042807083e-01,2.748597079717933767e+00,2.034487443180820421e+00,1.329929179067860900e+00
9.852941480413673903e-01,2.942005404478536423e+00,3.326137617530523727e+00,9.211687053421409033e+00
9.792785094598378537e-01,2.754250266085483290e+00,3.751393907369518832e+00,8.310081887572556170e+00
8.352962918735824527e-01,2.433800391069638192e+00,2.527027084114299438e+00,-1.860256362838807354e+00
9.903548730064973826e-01,2.473979808053106133e+00,4.241805709225661580e+00,5.241496065146019845e+00
8.978944043736205582e-01,2.566296039593206402e+00,3.113507697519598771e+00,4.833752662853349591e+00
9.846967405371063187e-01,3.070325885449084247e+00,5.914355877741678036e+00,1.860238330346720037e+00
9.229587557752727545e-01,2.491482689142358709e+00,1.689059045701904793e+00,-2.902463945456788430e+00
9.576258733326601380e-01,2.616058509074123961e+00,4.912628191365530306e+00,4.249264381481229869e+00
8.237941143053764126e-01,2.426735469372602871e+00,2.000036128191115203e+00,-8.603943293215756682e-01
9.248293691311706421e-01,2.681593693320978300e+00,1.924268298794221899e+00,4.394316070877420266e+00
9.728919748322442107e-01,2.871626009088165343e+00,2.968419648423800794e+00,-3.975221009961904528e-01
1.005534331036674889e+00,3.169273874255957413e+00,4.678970893839646372e+00,2.381854275109790198e+00
9.903333862323756565e-01,2.885318089658759355e+00,5.326107949160397759e+00,7.676279131460271188e+00
9.416918159925278253e-01,2.401840205806019313e+00,1.572246036822930293e+00,4.185510284347446763e+00
8.850549065355768352e-01,3.265201565503722314e+00,2.983864563774981882e+00,-2.582729953834405290e+00
8.894140061684350229e-01,3.148565977501065483e+00,3.228982952144623830e+00,-3.083112220173241713e+00
9.595642740246157487e-01,2.747653230615117348e+00,3.733749667837637176e+00,-1.131537201312545537e+00
9.553182573536828093e-01,2.684720218664653935e+00,5.596552277667209196e+00,1.228615274938154256e+00
9.528198485928418560e-01,2.629893781802103980e+00,3.135884328591118653e+00,-6.096566312355482520e-01
9.584418262581106962e-01,3.130461607004333402e+00,3.802388005908169610e+00,3.331911401813137941e-01
8.157135109543962592e-01,2.378595174934598155e+00,2.537517834292601471e+00,-4.292359733424395252e+00
9.884881741323188198e-01,2.981573924318954738e+00,6.135791607807671078e+00,2.767800515741391632e+00
9.430237756953023798e-01,2.745724614267879726e+00,3.676681441991688892e+00,5.360196118871568771e+00
9.449001672091469350e-01,2.846625220228526931e+00,2.888811116751905939e+00,7.018113162776377090e-01
1.088629330603208212e+00,2.918937805443538203e+00,2.647270223702301362e+00,1.184736956252216800e+01
9.450360113699683984e-01,3.191543327934485585e+00,5.005881428788343079e+00,-6.168638547454050602e-01
