9.981614351272583008e-01,-1.001625880599021912e-01,-1.508766174316406250e+00,7.535048127174377441e-01
9.981614351272583008e-01,-1.001625880599021912e-01,-1.508766174316406250e+00,7.535048127174377441e-01
9.981614351272583008e-01,-1.001625880599021912e-01,-1.508766174316406250e+00,7.535048127174377441e-01
9.981614351272583008e-01,-1.001625880599021912e-01,-1.508766174316406250e+00,7.535048127174377441e-01
1.000211220072493079e+00,-1.000997602123906843e-01,-1.513255384331362974e+00,7.531507281622729089e-01
9.983430104925831161e-01,-9.979585943937667458e-02,-1.509012787951884205e+00,7.541024809767133963e-01
1.001883230850020956e+00,-1.006252647149932233e-01,-1.504577756548223899e+00,7.526356444679758173e-01
9.973145586717085953e-01,-1.003186477735540233e-01,-1.506283028136811142e+00,7.528687122200713455e-01
9.973145586717085953e-01,-1.003186477735540233e-01,-1.506283028136811142e+00,7.528687122200713455e-01
9.973145586717085953e-01,-1.003186477735540233e-01,-1.506283028136811142e+00,7.528687122200713455e-01
9.937633359353140738e-01,-9.948571285145507703e-02,-1.515656750347318171e+00,7.547744897688515309e-01
9.937633359353140738e-01,-9.948571285145507703e-02,-1.515656750347318171e+00,7.547744897688515309e-01
9.995885998595178679e-01,-1.005174610085936143e-01,-1.500781163449857347e+00,7.516567267113767326e-01
1.000827700229482309e+00,-1.004288073490080396e-01,-1.513711370788339172e+00,7.545608068601186158e-01
1.001002337066125181e+00,-1.005467394011879678e-01,-1.505754264649476815e+00,7.530301694042303984e-01
1.001002337066125181e+00,-1.005467394011879678e-01,-1.505754264649476815e+00,7.530301694042303984e-01
1.001002337066125181e+00,-1.005467394011879678e-01,-1.505754264649476815e+00,7.530301694042303984e-01
1.004405843994808700e+00,-1.003852859239737633e-01,-1.509216488286573732e+00,7.535910571412629544e-01
9.952929159033949702e-01,-9.994998191186409142e-02,-1.504839121168176641e+00,7.527259563880724924e-01
1.000472157918639970e+00,-9.972723198027511060e-02,-1.513062242839607663e+00,7.544266934277068515e-01
9.940698407826288330e-01,-1.004497440324528257e-01,-1.505786082709137386e+00,7.528162001591285346e-01
9.940698407826288330e-01,-1.004497440324528257e-01,-1.505786082709137386e+00,7.528162001591285346e-01
1.004047909775937164e+00,-1.007518784773557829e-01,-1.502638938906678989e+00,7.518110115768177337e-01
1.004047909775937164e+00,-1.007518784773557829e-01,-1.502638938906678989e+00,7.518110115768177337e-01
1.004047909775937164e+00,-1.007518784773557829e-01,-1.502638938906678989e+00,7.518110115768177337e-01
9.942611353505571570e-01,-9.973307355016633458e-02,-1.498762348281619694e+00,7.504349526020793748e-01
9.972725972907867664e-01,-1.007485105296565264e-01,-1.517201403894387512e+00,7.563614280159118852e-01
