1.077111886728405743e+00,-7.349770569714469959e-02,-1.687167235682926147e+00,7.302259528389494214e-01
8.927986462185037997e-01,-1.072302167936451667e-01,-1.502948015252581593e+00,8.283568988269670585e-01
8.747877098730947321e-01,-1.088351067277114892e-01,-9.345946703175422865e-01,5.145437065711587765e-01
1.270187261223260977e+00,-1.102543230460132501e-01,-1.338182442721698173e+00,5.938612535282048466e-01
9.649749777471630097e-01,-1.339696982917757961e-01,-1.005128489636734734e+00,6.383741241081082318e-01
1.083863300627171622e+00,-1.038700127576602100e-01,-1.202606805853966510e+00,7.087847942565445036e-01
8.869920155191396427e-01,-8.984090947061604271e-02,-1.416097110291772987e+00,7.203344411174874562e-01
1.372921879481985519e+00,-1.394565951703411466e-01,-1.555910747137007943e+00,7.054869921314750325e-01
8.818888954305558192e-01,-1.060583302579931053e-01,-1.958448278660130271e+00,8.470770061954303598e-01
8.140710297426045905e-01,-6.927862767886698581e-02,-1.755873854277336665e+00,7.611151384473788806e-01
1.313126960376430841e+00,-1.477432584551306716e-01,-7.686817572267818921e-01,6.103537416694969631e-01
7.219240203092329722e-01,-9.002759036292198869e-02,-1.496211441092159644e+00,7.805633608639281906e-01
9.282843782065185456e-01,-9.152512536552651068e-02,-1.411601902931586050e+00,6.744935439470032268e-01
8.337045120917206953e-01,-1.325495147616876090e-01,-1.388350785808615262e+00,8.136747235916617083e-01
1.313282439672363022e+00,-1.001852513394901195e-01,-1.940261736534051984e+00,8.349792957915486147e-01
9.125103558721274766e-01,-1.203047547248506377e-01,-9.915187668005396304e-01,5.769629915818046406e-01
5.138875813724641528e-01,-6.566148062205505453e-02,-1.512825288251250289e+00,6.448635552815886740e-01
1.044938135882543140e+00,-9.568425733848417991e-02,-1.297385579872247563e+00,5.864362051497007400e-01
1.096291622290006762e+00,-1.409774270506541083e-01,-1.499755779391804378e+00,7.737844185950633058e-01
1.088002994821245739e+00,-1.495577058369448320e-01,-1.251858955410918073e+00,6.451925408793477423e-01
8.650122525424079889e-01,-1.105072562921510654e-01,-1.487553900263302031e+00,7.618966728847264003e-01
5.028690291409277924e-01,-7.458115050283070646e-02,-1.953988977514796055e+00,8.547988636921920458e-01
1.001487884465914746e+00,-8.416974762354992312e-02,-1.043329523693431016e+00,6.108041788197053901e-01
1.165479838860331574e+00,-1.235968124196960560e-01,-1.510543240418030120e+00,7.489418100420587310e-01
4.257265725840668757e-01,-5.975325685961913047e-02,-1.507259458802941543e+00,6.704063237386891361e-01
1.110939236525240181e+00,-8.816231700706693430e-02,-1.088878138305099830e+00,6.006955142848960927e-01
1.260026476400677442e+00,-1.019394418482632569e-01,-1.780336294336812397e+00,7.775466333172503797e-01
1.007281772416535714e+00,-1.347976293689984173e-01,-1.425921140743380500e+00,8.133886194896208233e-01
7.914882554473274823e-01,-1.181421206399243390e-01,-1.160780125442441246e+00,7.004450514594319221e-01
4.816788729694308491e-01,-8.225032414092635358e-02,-2.009897190460544714e+00,9.690473836841798638e-01
6.023949187184586274e-01,-1.031131284789878616e-01,-1.245398813835127738e+00,6.530280883004945247e-01
1.096849440331288728e+00,-1.006145560509915243e-01,-1.677616344428985773e+00,7.375532616601607749e-01
9.008386813467157417e-01,-8.482521989598960921e-02,-1.179126296111455696e+00,7.427251508050014550e-01
